"","N","S","alpha","H","D","UniqueCounts","J","HD","sample.no","sample.name","eco","lat","long","form"
"197",69,23,12.0810139826803,14.9112458822735,11.6716417910448,7,0.861783023466453,0.244953564310653,"197","Makangare bwawani","Afrotropic","-4.911121","39.694454","trees"
"198",120,25,9.60845804324567,13.5474949257402,9.9581589958159,8,0.809662067039057,0.307809439170826,"198","Erica bushland","Afrotropic","-4.945566","39.688343","trees"
"199",129,28,11.0115800206012,15.4253286115068,11.6445698166432,11,0.821081318699154,0.28117091220071,"199","Maeopsis eminii pure stand","Afrotropic","-4.931954","39.69529","trees"
"200",50,13,5.70490066826231,8.97619962413487,7.37951807228916,6,0.855602307279247,0.195868253676228,"200","Machopeni","Afrotropic","-4.924732","39.711121","trees"
"201",239,50,19.2613555536643,27.5102857621542,21.4003009781791,15,0.847275171402919,0.251154976126501,"201","Namdapha National Park (UD)","Indomalaya","27.5264","96.613342","trees"
"202",112,22,8.19019960586579,7.40179316828024,3.76955730745907,7,0.647588094016124,0.674764721405352,"202","Namdapha National Park (MD)","Indomalaya","27.5264","96.613342","trees"
"203",41,18,12.2485270301426,12.340832864991,9.76190476190476,4,0.869408408259523,0.234425967895799,"203","Namdapha National Park (HD)","Indomalaya","27.5264","96.613342","trees"
"204",1267,31,5.73899522652427,13.8589541319809,10.5555540931824,20,0.765562413286763,0.272279355737815,"204","Hathinala","Indomalaya","24.300011","83.100014","trees"
"205",837,30,6.08332380231623,13.6693731967851,10.26,19,0.768893276032171,0.286904957475632,"205","Khatabaran","Indomalaya","24.10001","82.983345","trees"
"206",1093,23,4.11814460115231,10.1425811379347,7.04146214838588,17,0.738876348134583,0.364926675725703,"206","Majhauli","Indomalaya","24.266678","83.183342","trees"
"207",636,22,4.42154375996966,9.25780775700976,6.10447716073642,17,0.719973054691821,0.416444814588248,"207","Bhawani Katariya","Indomalaya","24.35001","83.100014","trees"
"208",105,7,1.68829631996536,4.04785701361044,3.38080495356037,6,0.718526294400278,0.180073775554414,"208","Kota","Indomalaya","24.483343","83.083344","trees"
"209",1300,3,0.36708143959888,1.77712580113812,1.45194822614177,3,0.52338513478348,0.202091081939617,"209","Durrenstein (PSP1)","Palearctic","47.783344","15.066677","trees"
"210",2440,3,0.337620162741201,1.41175410648147,1.20501219761102,3,0.31388050353291,0.158343288964433,"210","Durrenstein (PSP2)","Palearctic","47.783344","15.066677","trees"
"211",778,2,0.248462335944961,1.13215888327045,1.05551481372837,2,0.1790764352207,0.0700977031730768,"211","Durrenstein (PSP3)","Palearctic","47.783344","15.066677","trees"
"212",1100,3,0.375846527937912,1.30818111687138,1.13144786766674,3,0.244524583218439,0.145139600623677,"212","Durrenstein (PSP4)","Palearctic","47.783344","15.066677","trees"
"213",2315,33,5.4512342480904,14.6582190438507,11.104751678075,27,0.767909451882957,0.277628109205921,"213","Parque Sierra de San Javier (6 ha plot)","Neotropic","-27.50001","-65.666679","trees"
"214",201,18,4.78570381591075,8.59140773407065,6.74270379067427,11,0.74411279353965,0.242301602767129,"214","Sunrise Towhead Island","Nearctic","35.550011","-89.900009","trees"
"215",149,5,0.997353494858663,1.81510974737585,1.38326433320788,5,0.370406294120975,0.271699768040808,"215","Churiyamai (Community Forest)","Palearctic","27.383343","85.031677","trees"
"216",97,7,1.73111622393845,2.96713928210591,2.01471224578105,6,0.558914955289558,0.387121904819855,"216","Churiyamai (National Forest)","Palearctic","27.383343","85.031677","trees"
"217",680,82,24.3785541035078,36.0453285899915,20.8941985700063,20,0.813479841300327,0.545305733863894,"217","Cape Tribulation","Australasia","-16.105566","145.444458","trees"
"218",119,60,48.2889940935849,40.7133914492101,31.34375,7,0.905287039289901,0.261542181404542,"218","Mount Cameroon (P1)","Afrotropic","4.216677","9.166677","trees"
"219",104,35,18.5275785628303,20.8975447395255,16.4294478527607,8,0.854946301437153,0.240556350047769,"219","Mount Cameroon (P2)","Afrotropic","4.216677","9.166677","trees"
"220",105,29,13.2487346313695,14.4026127144942,8.28528072837633,8,0.792151852200416,0.552929094394078,"220","Mount Cameroon (P3)","Afrotropic","4.216677","9.166677","trees"
"221",117,43,24.5390274101731,26.1941590376546,19.3885714285714,9,0.868216619156551,0.300852657557979,"221","Mount Cameroon (P4)","Afrotropic","4.216677","9.166677","trees"
"222",103,28,12.6550475965803,18.5192700443196,16.212962962963,8,0.875940178663947,0.133000708826045,"222","Mount Cameroon (P5)","Afrotropic","4.216677","9.166677","trees"
"223",107,34,17.1963056948715,22.8587799525002,19.8286713286713,10,0.887412181678792,0.142206349341423,"223","Mount Cameroon (P6)","Afrotropic","4.216677","9.166677","trees"
"224",76,12,4.0083484374139,6.30088133915055,4.73421926910299,7,0.740747954806825,0.285872690762467,"224","Mount Cameroon (P7)","Afrotropic","4.216677","9.166677","trees"
"225",93,10,2.84250847650736,5.3606652021641,3.74605954465849,7,0.729218684413693,0.358383572837304,"225","Mount Cameroon (P8)","Afrotropic","4.216677","9.166677","trees"
"226",119,11,2.95753152041899,6.720808866452,5.43000773395205,10,0.794533662889988,0.213267956077685,"226","Mount Cameroon (P9)","Afrotropic","4.216677","9.166677","trees"
"227",117,8,1.94482058824381,4.03956433970076,3.31185944363104,6,0.671399903034874,0.198627052345254,"227","Mount Cameroon (P10)","Afrotropic","4.216677","9.166677","trees"
"228",141,22,7.30827676378046,13.3486320072652,10.1752577319588,9,0.838362444816738,0.271454847299706,"228","Stewart State Forest (H)","Nearctic","36.316677","-87.700012","trees"
"229",178,20,5.78202342351475,10.0545752798907,7.02945113788487,10,0.770438601277859,0.357919154134836,"229","Stewart State Forest (NH)","Nearctic","36.316677","-87.700012","trees"
"230",30327,198,28.3880726133252,75.635443397966,55.9818506620029,118,0.818023177768171,0.30089745845186,"230","Mosingto","Indomalaya","14.433343","101.366676","trees"
"231",94,1,0.15621374941039,1,1,1,NA,0,"231","Surgulo Sar","Palearctic","35.000011","71.416679","trees"
"232",498,46,12.3646470668084,15.9724407591886,10.3837053196845,18,0.723720113119753,0.430627003307644,"232","Lower Miranda River","Neotropic","-19.566677","-57.016678","trees"
"233",1566,40,7.47790627670688,13.3162302843786,7.11710691385559,27,0.7018347022661,0.626482302848704,"233","Kahuzi-Biega National Park (secondary forest)","Afrotropic","-2.16","28.65","trees"
"234",438,39,10.348251157352,20.6181058334042,14.7031802120141,20,0.82601847765185,0.338105802380012,"234","Kahuzi-Biega National Park (primary forest)","Afrotropic","-2.16","28.65","trees"
"235",10,5,3.97952537664037,3.41278751846537,3,2,0.762706906537766,0.128917122789103,"235","Kahuzi-Biega National Park (swamp)","Afrotropic","-2.16","28.65","trees"
"236",87,17,6.31123479763533,10.8853524728032,8.07991360691145,8,0.84265383003611,0.298036895416473,"236","Hminlokawn","Indomalaya","22.858343","92.78334","trees"
"237",155,32,12.2375233370701,23.8896049427208,21.7,12,0.915662218268008,0.0961311641422614,"237","Zobawk","Indomalaya","22.791677","92.797234","trees"
"238",6910,25,3.26452449799343,9.54626588189013,6.31917664795492,25,0.700912428328879,0.412561148447865,"238","Yosemite National Park","Nearctic","37.700001","-119.699997","trees"
"239",671,63,17.0331147819824,21.6472673613017,13.0219557409338,19,0.742162500296671,0.50824239158756,"239","Kathalkane","Indomalaya","14.26251","74.758347","trees"
"240",2154,183,47.7739718188661,96.2727189679465,59.8595916049255,39,0.87670546624812,0.475183306642435,"240","Zoulabot Ancien","Afrotropic","2.82","14.6","trees"
"241",1587,180,52.2293756493302,88.40246197374,54.4377108746431,35,0.863072801937328,0.484842691330413,"241","Jalope","Afrotropic","2.82","14.6","trees"
"242",2450,20,2.97909980771689,5.76427924826591,4.4848786102972,15,0.584725190360102,0.250968694485823,"242","Plot UCSC-FERP","Nearctic","37.011677","-122.07473","trees"
"243",590,22,4.5060672774162,9.11701445078385,6.17685744756488,14,0.715015216060015,0.389332749131173,"243","Huapai Scientific Reserve","Australasia","-36.800011","174.516678","trees"
"244",90,27,13.0777947698011,17.4729901907546,14.4584837545126,9,0.867960517241974,0.189374917647163,"244","Tinte Bepo (Undisturbed Forest)","Afrotropic","7.066677","-2.10001","trees"
"245",72,26,14.6083663933996,17.5332489036043,13.5238095238095,7,0.879071255948552,0.259647215242391,"245","Tinte Bepo (Disturbed-Invaded Forest)","Afrotropic","7.066677","-2.10001","trees"
"246",36,16,11.0368069232296,12.237893415933,11.8867924528302,5,0.903320833573719,0.0291092498972745,"246","Tinte Bepo (Disturbed Forest)","Afrotropic","7.066677","-2.10001","trees"
"248",69,3,0.639632143548701,2.21795448728975,1.87980769230769,3,0.725083250230453,0.165415888726542,"248","North Woods (oak-hickory community)","Nearctic","42.016678","-93.650009","trees"
"249",57,2,0.403392684920886,1.97512065552405,1.98507462686567,2,0.981940786864098,-0.00502702093912448,"249","North Woods (transition community)","Nearctic","42.016678","-93.650009","trees"
"250",60,2,0.398283193031328,1.15736369970317,1.07013301088271,2,0.210842300318532,0.0783617960243256,"250","North Woods (maple-linden community)","Nearctic","42.016678","-93.650009","trees"
"251",390,117,56.6704441725072,62.2085951859644,38.5246317927882,15,0.86735453870885,0.479195352924748,"251","Bia Conservation Area","Afrotropic","6.57501","-3.10001","trees"
"252",444,61,19.1468214333934,33.0081418537088,23.3823109843081,18,0.850610933200758,0.344774458220298,"252","Mata da Onça","Neotropic","-8.115566","-35.129456","trees"
"253",259,27,7.58540060964794,11.564668098794,6.97370068879148,14,0.742741432914217,0.505808567329469,"253","Tuni","Palearctic","31.299999","78","butterflies"
"254",540,35,8.36817974082866,16.7508466690609,10.2097656798092,19,0.792734988433033,0.495104122554662,"254","Kedarkanta","Palearctic","31.299999","78","butterflies"
"255",488,51,14.3414480509324,17.614570564467,9.83268514687629,17,0.729616900772797,0.583014377289158,"255","Istragad","Palearctic","31.299999","78","butterflies"
"256",100,27,12.1473902810488,18.3502727067884,15.8653846153846,9,0.882824166999195,0.145504768042257,"256","Jakhol","Palearctic","31.299999","78","butterflies"
"257",117,17,5.46815474799128,7.49417815900277,4.29222011385199,8,0.710898273109888,0.557322365506751,"257","Har-ki-Dun","Palearctic","31.299999","78","butterflies"
"258",756,84,24.1794844534732,38.887308087368,26.0321079996351,26,0.826183544328601,0.401337227945002,"258","Kalakad National Park (UD)","Indomalaya","8.50001","77.500008","trees"
"259",854,82,22.3497060827613,38.3200991228441,25.2938194444444,27,0.827367103560281,0.415414464656155,"259","Kalakad National Park (SF)","Indomalaya","8.50001","77.500008","trees"
"260",574,79,24.8156015613381,39.1041591215733,23.2571064913025,19,0.839059981150717,0.519618091859902,"260","Kalakad National Park (FD)","Indomalaya","8.50001","77.500008","trees"
"263",1178,90,22.6731243702145,39.6179653101423,22.0115256389903,30,0.8176529574331,0.587716475975768,"263","John Kennedy Forest","Neotropic","-18.633343","-48.183342","trees"
"264",531,8,1.33611489327466,3.81206165179493,2.69517333844091,7,0.643523817295592,0.346707637921276,"264","Ledges State Park","Nearctic","41.990845","-93.883347","bats"
"265",673,8,1.2759233033789,5.05021202179266,4.08453451826162,6,0.778781319147408,0.21222245411802,"265","Lower Honey Creek","Nearctic","42.016678","-93.900009","bats"
"266",810,6,0.878826465042661,4.17289425003288,3.4249918986442,5,0.797322343958776,0.197510753463212,"266","McHose Park","Nearctic","42.050011","-93.883347","bats"
"267",221,5,0.909580071865724,2.25336200371726,2.07866609662249,4,0.504786993379744,0.0806969365570911,"267","Acadia National Park","Nearctic","44.325008","-68.383347","bats"
"268",865,8,1.21826642953698,1.99958519569437,1.6419143364325,6,0.33323358363638,0.197076917487361,"268","White Spot Spring","Nearctic","36.5","-115","bats"
"269",979,26,4.90436134071255,8.89144498549298,5.89134875707605,18,0.670664466619777,0.411604614404256,"269","Allyn's Woods and Haas Forest","Nearctic","40.5","-82.5","beetles"
"270",1704,320,116.359051330062,97.4534953119546,37.3447610223149,29,0.793883574855957,0.959182658457128,"270","Jefferson City","Nearctic","38.583344","-92.166679","other arthropods"
"271",260,26,7.19235309435475,7.73916514210207,3.70488556338028,13,0.628064207161017,0.73664144781233,"271","Rushy Mead","Palearctic","51.200001","0.2","ground beetles"
"272",81,17,6.56051078516698,10.7966581949175,8.97506925207756,9,0.839766149218098,0.184786009397925,"272","Mill Copse","Palearctic","51.200001","0.2","ground beetles"
"273",121,25,9.56463245858665,7.92308752960943,3.5466536394724,8,0.643013611604766,0.80377644729822,"273","Mill Field","Palearctic","51.200001","0.2","ground beetles"
"274",825,32,6.62095928972092,20.2134996539285,15.5745967741935,23,0.867449443699726,0.26070950585277,"274","Highlands","Nearctic","35.150002","-83.419998","trees"
"275",562,45,11.5142630456507,22.1820680461805,16.4741352283415,21,0.814173629823267,0.297492627731199,"275","Sao Luiz do Paraitinga (Plot 1)","Neotropic","-23.1","-45.200001","butterflies"
"276",535,45,11.7075231839277,13.9020947538539,6.80635631581455,17,0.691429707144118,0.714182602599557,"276","Sao Luiz do Paraitinga (Plot 2)","Neotropic","-23.1","-45.200001","butterflies"
"277",573,40,9.78790650890773,14.5464274967059,8.40356904774114,19,0.725788268199189,0.548688928350572,"277","Sao Luiz do Paraitinga (Plot 3)","Neotropic","-23.1","-45.200001","butterflies"
"278",468,42,11.1750101194159,17.2842260691404,9.73176596313118,18,0.762452166376915,0.574398921207269,"278","Sao Luiz do Paraitinga (Plot 4)","Neotropic","-23.1","-45.200001","butterflies"
"279",696,43,10.1316144508522,16.7466517217747,11.065056272303,20,0.749281679887913,0.414406281978836,"279","Sao Luiz do Paraitinga (Plot 5)","Neotropic","-23.1","-45.200001","butterflies"
"280",1082,54,11.9568074135009,19.7547849332244,12.4557207360709,24,0.747908666035613,0.461215722855708,"280","Sao Luiz do Paraitinga (Plot 6)","Neotropic","-23.1","-45.200001","butterflies"
"281",1165,45,9.30071706918337,17.6353222576027,12.3253531111959,25,0.753916020919792,0.358245467758302,"281","Sao Luiz do Paraitinga (Plot 7)","Neotropic","-23.1","-45.200001","butterflies"
"282",328,36,10.313710043493,16.2064058716791,10.2206975414523,15,0.777282508085911,0.460991753221786,"282","Sao Luiz do Paraitinga (Plot 8)","Neotropic","-23.1","-45.200001","butterflies"
"283",338,32,8.67761700172912,13.001401493106,8.49791107132199,14,0.740119048523182,0.425236781834585,"283","Sao Luiz do Paraitinga (Plot 9)","Neotropic","-23.1","-45.200001","butterflies"
"284",741,45,10.5480411147323,19.4287956365141,13.1635298636451,20,0.779358896330168,0.38930616007728,"284","Sao Luiz do Paraitinga (Plot 10)","Neotropic","-23.1","-45.200001","butterflies"
"285",2296,62,11.7401866172934,28.9089205522258,19.7253812693255,39,0.815129797882788,0.382244021328408,"285","Mittenwald","Palearctic","47.466679","11.22501","butterflies"
"286",154,29,10.5600592078754,18.3702852397326,14.1428571428571,13,0.864413040476487,0.261524725503127,"286","MacCready Reserve (year 1)","Nearctic","42.700001","-84.5","bees"
"287",489,48,13.1880257225334,13.8769288237818,8.15278442090878,16,0.679434536436191,0.531868148655431,"287","MacCready Reserve (year 2)","Nearctic","42.700001","-84.5","bees"
"288",1731,213,63.8447091370711,72.2183715841844,30.4666707361738,33,0.798258019769588,0.863061144240978,"288","Phibsoo Wildlife Sanctuary","Palearctic","26.916677","90.208344","butterflies"
"289",937,48,10.706696111,10.0763679127965,5.40064288089461,18,0.596763863485588,0.623674873097087,"289","Las Gamas (EB)","Neotropic","-29.466677","-60.466679","spiders"
"290",730,46,10.9036425002958,13.4602311808984,7.17810029944158,20,0.679024027127259,0.628704733668559,"290","Las Gamas (PS)","Neotropic","-29.466677","-60.466679","spiders"
"291",304,29,7.88557484651447,15.0243457357697,12.2326693227092,13,0.804702666841053,0.205561748311222,"291","National Botanical Gardens (Cussonia leaf litter)","Afrotropic","-29","26","spiders"
"292",17721,51,6.43898961696919,7.72775359864955,3.68845393469117,46,0.520068386336947,0.739610829805272,"292","Laboratório de Ecologia de Insetos (Farm Shed)","Neotropic","-20.352789","-48.246399","ants"
"293",12685,56,7.53825045194851,9.40469451154708,4.23667084146147,49,0.556773458053289,0.797431198802395,"293","Laboratório de Ecologia de Insetos (Wetlands Site)","Neotropic","-20.324732","-48.251678","ants"
"294",547,66,19.6263414299435,21.9758293472869,10.0539284992931,18,0.737517378784161,0.78197972977255,"294","Shorkot","Palearctic","30.5","72.400002","spiders"
"295",1629,23,3.79218535671918,2.80121041319517,2.03438181767971,14,0.328513319834711,0.319859616547826,"295","Piruwala","Palearctic","31.133343","74.450012","spiders"
